CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Pollutant_Level
2.6,1389.25,152,13.7352900540719,1108.0,161.0,886.5,123.0,1711.5,1334.0,25.85000038147,25.900000095367,0.85033934257859,High
-200.0,1373.75,-200,21.8221742570108,1346.25,-200.0,518.5,-200.0,1909.5,1613.75,24.199999809265,48.97500038147,1.45862006476456,Normal
0.5,846.66666666667,-200,2.5022595737396,619.66666666667,84.0,1085.3333333333,58.0,1339.0,670.0,22.93333307902,57.5,1.58790169647401,Mid
-200.0,1002.25,-200,4.20589471822386,722.0,161.9,806.5,84.7,1160.5,997.75,10.699999809265,71.25,0.916149925866156,Mid
-200.0,1448.75,-200,21.9526806373949,1349.75,-200.0,570.5,-200.0,2264.0,1452.0,16.375000476837,70.824998855591,1.30876038028457,Normal
1.7,-200.0,-200,-200.0,-200.0,97.0,-200.0,99.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
2.4,1159.25,-200,12.3161173602978,1060.5,138.0,811.75,122.0,1648.25,1173.75,22.175000190735,33.375,0.880639748242382,High
1.5,-200.0,-200,-200.0,-200.0,85.0,-200.0,89.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
0.8,823.25,-200,2.70660731056988,633.25,-200.0,1228.25,-200.0,1103.25,365.5,33.049999237061,17.5,0.868319852117939,Normal
1.0,-200.0,87,-200.0,-200.0,97.0,-200.0,79.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
1.2,980.25,-200,7.36927778282449,872.75,141.0,1087.5,98.0,1258.25,949.25,23.200000286102,30.499999523163,0.855828447473925,Mid
1.1,-200.0,-200,-200.0,-200.0,114.7,-200.0,90.7,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
1.7,1122.75,-200,9.15152596996091,945.25,227.0,622.75,134.9,1303.25,855.5,25.074999809265,28.474999904633,0.893171323483238,High
2.3,1140.25,-200,9.17081761316758,946.0,377.3,652.5,223.7,1230.5,1076.0,5.4249999523163,75.89999961853,0.687503671964295,High
2.3,1131.25,-200,8.30141341676182,911.5,444.0,728.0,120.0,1356.0,987.25,12.700000047684,84.399997711182,1.23521289368777,High
1.7,-200.0,-200,-200.0,-200.0,178.1,-200.0,134.4,-200.0,-200.0,-200.0,-200.0,-200.0,High
2.0,921.5,-200,6.66913309911877,842.25,268.1,849.0,139.6,857.75,675.5,2.0749999582767,36.574999809265,0.263367887005748,High
1.7,1161.75,-200,11.1306112702786,1019.0,97.0,622.25,51.0,1904.0,1177.5,27.874999523163,56.549999237061,2.08946280992782,Mid
2.0,1095.75,-200,12.9726733462054,1082.75,310.0,970.75,129.0,1429.75,985.5,34.950000762939,17.299999713898,0.954151888383178,High
0.9,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,Normal
0.7,908.75,-200,1.76937893546041,566.5,99.6,1049.25,62.9,993.0,694.0,6.7250000238419,75.025001525879,0.741768518918176,Mid
2.1,1169.25,-200,7.89268649711444,894.75,318.1,680.75,192.3,1201.25,1106.0,5.4500000476837,81.47500038147,0.739251646604951,High
-200.0,1093.75,-200,9.67846293726058,965.5,-200.0,877.25,-200.0,1518.75,919.25,21.025000095367,30.625,0.75381409133722,Normal
-200.0,-200.0,-200,-200.0,-200.0,285.8,-200.0,120.5,-200.0,-200.0,-200.0,-200.0,-200.0,High
0.6,736.75,-200,0.925974675584665,491.5,-200.0,1390.75,-200.0,880.25,467.0,11.224999904633,41.324999809265,0.549829797522093,Normal
-200.0,1297.0,-200,34.5355227913563,1654.0,-200.0,848.0,-200.0,1366.0,1611.0,22.700000762939,33.0,0.898658660240312,Normal
0.8,782.25,-200,2.13152149591961,593.75,154.6,1133.5,111.3,672.5,370.5,3.4250000119209,32.424999713898,0.256276281319381,High
-200.0,998.25,-200,7.4103512917057,874.5,-200.0,778.75,-200.0,1379.5,991.75,16.474999904633,67.175001144409,1.24911105583024,Normal
1.1,1008.75,-200,6.08516433088984,815.75,200.0,799.25,69.0,1430.0,855.5,18.499999523163,76.39999961853,1.61124512651603,Mid
1.5,1041.75,105,9.02974804209978,940.5,110.0,971.0,91.0,1490.5,871.25,25.375,24.950000286102,0.796574931419364,Mid
1.7,855.5,-200,6.19904196329595,821.0,239.0,936.75,111.0,1042.5,718.25,13.724999904633,32.199999332428,0.503225732327344,High
2.9,1229.0,-200,17.2293310234149,1216.75,273.0,598.5,130.0,1794.75,1106.5,28.974999904633,39.575000762939,1.55813975554471,High
1.3,928.0,-200,5.46727443855849,786.5,85.0,1012.25,68.0,1584.75,606.25,25.400000095367,39.199999809265,1.25337742828754,Mid
0.5,918.0,-200,1.02241459897595,501.25,42.4,1147.5,40.3,880.5,420.0,8.0000001192093,54.650000572205,0.588313178862143,Normal
1.9,1113.75,155,6.23720105529812,822.75,93.0,1067.5,94.0,1357.25,670.75,14.100000143051,40.22500038147,0.643845689971705,Mid
2.1,-200.0,-200,-200.0,-200.0,115.0,-200.0,91.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
1.3,911.5,-200,3.53822672948107,684.5,-200.0,934.0,-200.0,1050.0,875.75,7.4750000238419,69.27499961853,0.72014250109948,Normal
1.3,942.5,-200,3.86146396263316,703.0,169.0,949.5,119.4,870.0,580.75,4.2750000953674,48.575000762939,0.406918709399657,High
1.8,1223.75,66,6.95819119577501,855.0,108.0,998.25,88.0,1565.75,1148.75,13.350000143051,61.349999427795,0.936085703142246,Mid
7.3,1820.75,-200,35.41205163735,1673.25,1201.0,371.25,215.0,2119.25,2200.5,13.625,70.950000762939,1.10176033045806,High
4.4,1442.75,-200,22.7331979153659,1370.5,221.0,664.25,160.0,1987.75,1425.0,27.474999427795,24.650000095367,0.889894569060752,High
2.1,1083.75,-200,9.79064816406756,969.75,132.0,817.75,98.0,1626.0,845.25,19.474999904633,45.5,1.01890711962562,Mid
0.6,804.25,-200,2.44461124549951,615.75,-200.0,1270.5,-200.0,1189.25,496.25,20.425000190735,47.099999427795,1.11780079715451,Normal
2.2,1021.0,-200,13.2498915078493,1092.0,161.0,764.0,150.0,1606.0,907.5,37.52499961853,14.325000286102,0.909946410514126,High
-200.0,946.75,-200,3.60709400242736,688.5,-200.0,1008.5,-200.0,1453.75,639.75,20.574999809265,78.849998474121,1.88848015316271,Normal
1.8,1179.0,-200,9.46226727269014,957.25,105.0,679.75,67.0,1818.5,1130.75,33.625,40.974999427795,2.09952233043519,Mid
0.5,800.5,-200,0.725720472042796,469.75,80.7,1313.25,60.5,762.25,382.25,4.25,42.525000572205,0.355629884960312,Mid
4.0,1476.0,-200,19.414810317787,1280.0,249.0,708.0,147.0,1954.5,1378.0,16.050000190735,50.22500038147,0.909370967259952,High
1.2,925.0,-200,5.09111847589396,768.0,119.0,987.25,70.0,1289.25,541.25,31.125,26.125,1.16299728194575,Mid
2.9,1268.25,-200,16.8523083168087,1205.5,201.0,648.0,137.0,1899.5,1433.5,32.200000286102,27.574999809265,1.30444143367957,High
4.5,1543.25,-200,15.823750117855,1174.25,513.0,520.5,127.0,1541.75,1493.75,10.400000095367,82.52499961853,1.04055761090218,High
1.4,1126.0,-200,10.7216284102969,1004.25,98.0,787.5,108.0,1609.25,925.75,41.074999809265,15.700000047684,1.20712073610992,High
-200.0,881.5,-200,5.0611213203826,766.5,-200.0,856.0,-200.0,1491.5,896.5,20.525000572205,60.60000038147,1.44697631523105,Normal
1.4,1442.75,-200,16.9023724522769,1207.0,645.1,502.0,208.0,1430.75,1673.25,6.875,76.924999237061,0.76823683757076,High
1.5,1166.25,78,7.66479138748536,885.25,139.0,1005.25,85.0,1550.5,1075.0,10.575000047684,63.25,0.806681845770918,Mid
1.0,925.0,-200,6.40738960277856,830.5,71.0,879.5,74.0,1513.0,788.75,21.625,47.47500038147,1.21180638777352,Mid
2.2,-200.0,-200,-200.0,-200.0,228.2,-200.0,156.7,-200.0,-200.0,-200.0,-200.0,-200.0,High
0.5,862.5,-200,3.00383362098301,652.25,42.0,1055.25,54.0,1504.0,815.75,25.925000667572,45.14999961853,1.48889138243323,Mid
-200.0,849.5,-200,2.79128758512098,638.75,35.0,1047.75,57.0,1519.0,852.5,24.849999427795,48.0,1.48572465843078,Mid
3.6,1194.75,-200,13.3629884763651,1095.75,543.0,668.0,169.0,1165.75,1315.0,1.375,61.349999427795,0.420786984381073,High
1.0,885.75,-200,6.48488837579844,834.0,48.0,904.0,67.0,1439.5,767.0,23.824999809265,36.900000572205,1.07475437252642,Mid
2.5,1306.0,111,10.2448870843445,986.75,138.0,1004.0,124.0,1554.0,1078.0,17.625,35.10000038147,0.701203250936439,High
3.3,1374.5,524,15.8968825998479,1176.5,196.0,705.75,127.0,1897.75,1385.75,16.949999809265,52.27499961853,1.00133856201124,High
1.0,950.0,-200,5.38497587514909,782.5,52.0,914.0,62.0,1443.0,524.5,38.049999237061,24.0,1.56861353676615,Mid
4.5,1353.5,-200,19.0267517629226,1269.0,773.0,506.25,141.0,1529.5,1580.25,8.5750000476837,82.25,0.91983779273325,High
1.4,1030.25,-200,4.23824794711702,723.75,204.4,831.5,137.8,893.25,1285.25,4.3999999761581,43.27499961853,0.365623835257685,High
2.0,1010.75,-200,2.52944050418141,621.5,83.1,826.5,66.1,1157.5,703.0,15.174999952316,63.499999046326,1.08808335322704,Mid
2.0,1366.25,-200,17.0864823002733,1212.5,378.4,488.5,134.2,1610.75,1469.0,13.974999904633,66.35000038147,1.05358623754716,High
-200.0,986.75,-200,6.24266050236315,823.0,-200.0,826.5,-200.0,1026.75,893.0,7.1749999523163,50.224999427795,0.511757281917981,Normal
4.5,1656.75,523,23.2376704868177,1383.75,352.0,579.0,109.0,2175.75,1600.25,12.75,71.02499961853,1.0428119031823,High
2.1,1333.25,-200,10.3056641040426,989.0,129.0,885.25,121.0,1620.75,1194.0,14.450000047684,57.775000572205,0.945557828206146,High
1.4,1377.5,-200,14.2669278159267,1125.25,378.2,502.0,144.1,1600.75,1380.0,21.450000286102,47.75,1.20599568912955,High
1.5,1068.75,-200,9.20300883070425,947.25,89.0,727.5,86.0,1763.0,1039.25,25.199999809265,51.049999237061,1.61313515863803,Mid
1.9,1081.25,-200,11.2847813912989,1024.5,104.0,738.0,103.0,1757.25,1059.25,27.349999904633,36.849999427795,1.32069792189503,High
1.5,942.75,-200,5.12119117276575,769.5,221.8,856.0,146.6,958.5,582.5,19.349999904633,24.674999713898,0.54833970365186,High
2.1,1085.0,-200,7.57561741139899,881.5,426.1,704.5,184.3,985.25,1432.5,9.5,34.575000762939,0.410989937532722,High
3.3,1550.75,-200,20.2279570923078,1302.75,434.9,469.0,98.9,1519.75,2170.5,13.500000238419,51.47500038147,0.792981496183184,Mid
2.0,1099.75,-200,10.5707997273693,998.75,251.0,983.75,131.0,1360.5,1145.25,25.375,30.450000286102,0.972172609678589,High
0.5,747.75,-200,1.16794992023965,515.25,19.0,1579.75,30.0,1261.0,381.0,19.700000286102,44.800000190735,1.01715994995095,Normal
2.8,975.0,-200,8.96593393761012,938.0,367.0,874.25,147.0,988.75,927.5,9.5999999046326,29.625000476837,0.354471353642308,High
1.4,962.0,-200,4.85326195318703,756.0,255.4,902.25,176.1,843.25,907.75,3.6999999880791,40.10000038147,0.32297151559534,High
4.9,1529.0,-200,28.9580356851822,1526.25,300.0,476.0,149.0,2558.5,1763.0,27.425000190735,45.549999237061,1.63963841876696,High
0.7,837.5,-200,4.27535240882218,725.75,46.0,1056.0,61.0,1382.25,440.25,34.97500038147,22.400000095367,1.23714325013011,Mid
1.4,1069.75,-200,10.6118444604737,1000.25,147.0,800.5,115.0,1537.75,1039.0,40.275000572205,15.75,1.16039877363542,High
4.8,1621.75,-200,20.5444863472203,1311.5,765.0,477.0,187.0,1726.5,1803.75,16.449999809265,68.200000762939,1.2661873412391,High
3.4,1300.75,-200,19.2644826837376,1275.75,267.0,630.75,179.0,1953.0,1407.0,38.150000572205,20.85000038147,1.37013969522052,High
3.3,1318.0,-200,21.5436357202555,1338.75,228.0,634.5,177.0,1925.0,1416.25,39.175000190735,14.549999713898,1.01056358221052,High
3.9,1467.25,-200,19.8419504863572,1292.0,210.0,697.5,138.0,1942.0,1438.75,15.424999952316,51.449999809265,0.895625708487437,High
1.4,1010.75,-200,5.33891697983876,780.25,254.1,804.75,163.2,963.75,805.5,11.249999761581,36.150000572205,0.481757758792264,High
2.2,1110.25,-200,11.8530005666003,1044.5,213.0,688.25,115.0,1638.0,1058.0,23.375,59.925000190735,1.69916940908717,High
1.7,1049.5,-200,10.9149081448038,1011.25,96.0,836.0,89.0,1739.25,1161.25,25.275000095367,40.675000190735,1.29099239882724,Mid
1.3,963.25,-200,6.51266272701406,835.25,59.0,1028.5,68.0,1495.25,555.75,24.775000572205,34.774998664856,1.07161222901754,Mid
2.4,1091.25,-200,11.6456465597041,1037.25,299.0,769.5,132.0,1512.0,1038.25,25.349999904633,35.325000762939,1.12615567072221,High
2.0,1109.0,-200,9.30634368271899,951.25,210.0,663.75,77.0,1569.75,1075.5,20.800000190735,71.72500038147,1.74150432975288,Mid
-200.0,933.25,-200,9.52102317494555,959.5,-200.0,994.25,-200.0,1577.0,726.0,26.974999427795,27.75,0.973074972955743,Normal
6.1,1414.25,-200,27.4418786450227,1489.75,842.9,488.0,269.5,1433.25,2050.75,10.424999952316,24.675000190735,0.311635461857502,High
-200.0,864.0,-200,2.46662163708284,617.25,15.0,1026.75,25.0,1560.5,622.25,26.675000667572,60.974999427795,2.10102838181494,Normal
4.2,1486.25,588,22.0087134725538,1351.25,274.0,571.0,100.0,2111.75,1692.0,16.125000238419,54.75,0.995978338869734,Mid
1.2,1020.5,-200,6.04201933944382,813.75,54.0,858.0,62.0,1544.5,615.0,35.075000762939,29.625,1.64524888893095,Mid
2.3,1274.25,101,8.31374926659579,912.0,111.0,939.25,97.0,1451.0,1188.0,10.300000190735,58.10000038147,0.727811710387278,Mid
1.1,986.33333333333,-200,3.49547239443803,682.0,155.3,875.0,117.0,884.0,1204.6666666667,3.8333332538605,45.866667429606,0.372805889906624,High
1.2,1013.25,-200,4.81898051717297,754.25,145.7,728.75,101.0,1245.25,953.75,14.549999952316,67.825000762939,1.11710580057238,High
1.0,937.5,70,3.91948917962625,706.25,47.0,1176.75,51.0,1319.5,641.5,12.950000047684,47.85000038147,0.711628356117237,Mid
1.3,843.5,-200,6.28640936235598,825.0,90.0,1026.5,101.0,1405.0,536.25,19.700000286102,33.675000190735,0.764572798276236,High
0.9,947.75,93,3.98689927293856,710.0,56.0,1127.25,67.0,1352.0,575.0,15.700000047684,45.85000038147,0.812091213130173,Mid
6.5,1760.6666666667,830,32.5820457260387,1610.3333333333,332.0,502.0,146.0,2488.3333333333,2006.0,20.233333587646,50.833334604899,1.19238626932647,High
1.6,1496.25,-200,18.4942972846667,1253.75,643.2,483.75,217.4,1472.0,1881.25,9.224999666214,67.675001144409,0.790021486331795,High
-200.0,1086.0,-200,9.19656674023842,947.0,181.0,723.75,115.0,1723.5,1133.5,24.675000190735,46.800000190735,1.43365975740649,High
3.3,1548.0,-200,13.3932168588085,1096.75,522.0,490.75,155.2,1476.75,1496.75,9.4500000476837,82.375,0.975970671068294,High
-200.0,964.5,-200,6.44608933597551,832.25,-200.0,795.0,-200.0,1455.25,977.5,25.825000286102,39.5,1.29494643276397,Normal
3.4,1317.5,450,14.2126015456475,1123.5,218.0,761.75,113.0,1770.25,1286.5,12.100000143051,54.925000190735,0.773369359523016,High
2.3,1242.25,-200,9.99663835384091,977.5,294.8,563.75,127.4,1448.5,1209.5,17.824999809265,58.050000190735,1.17416769192945,High
1.6,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,Normal
3.0,1307.0,-200,17.891241329384,1236.25,397.0,648.75,137.0,1868.75,1356.25,32.150000572205,34.225001335144,1.61446778556647,High
3.6,1116.0,-200,16.59465306614,1197.75,-200.0,811.0,-200.0,1862.75,1045.0,28.275000095367,27.549999713898,1.0417830729444,Normal
4.4,1380.75,-200,23.6215259490462,1393.75,560.0,494.5,107.0,1911.0,1557.5,20.599999904633,60.150000572205,1.44280349413663,High
3.1,1266.5,-200,15.5568288396745,1166.0,534.6,567.0,179.0,1381.75,1504.5,8.8500002622604,60.775000572205,0.692141636331296,High
7.4,1709.5,-200,33.5452673872379,1632.0,841.4,346.0,248.2,2028.0,2139.75,16.399999856949,41.924999237061,0.775937500254906,High
2.9,1374.5,-200,14.5242263888358,1133.5,518.1,503.75,140.6,1466.75,1469.5,8.7250000238419,61.625000953674,0.696049886479138,High
0.4,871.5,-200,1.73443716075973,563.75,-200.0,1284.0,-200.0,1385.0,493.5,15.600000143051,65.25,1.14844853892495,Normal
2.9,1259.75,-200,17.4572496534355,1223.5,412.0,570.75,113.0,1731.25,1300.75,21.425000190735,55.575000762939,1.40150564969632,High
0.8,871.66666666667,-200,1.98076514143441,582.66666666667,101.3,1126.0,76.5,765.33333333333,440.66666666667,5.5666666030884,37.466667175293,0.342641326895169,Mid
-200.0,934.0,-200,4.34997454472163,729.75,-200.0,906.25,-200.0,1345.0,757.0,14.775000095367,83.825000762939,1.40046703115166,Normal
2.4,1201.25,-200,9.24815729916871,949.0,357.7,664.75,169.8,1219.5,1259.75,6.7500001192093,72.125,0.714292482309668,High
-200.0,875.5,-200,1.5280687741426,547.0,25.0,1256.25,33.0,1351.0,504.75,15.950000047684,61.374999046326,1.1042942297348,Normal
2.2,1112.5,-200,10.0701707866598,980.25,278.0,984.0,109.0,1310.75,995.25,15.250000238419,54.349999427795,0.935718174782104,High
1.4,936.75,-200,4.73615736362364,750.0,263.0,1386.25,102.0,1141.0,790.0,14.349999904633,55.375,0.900541199906742,High
-200.0,1086.25,-200,7.04420169980739,858.75,-200.0,891.75,-200.0,1595.0,754.25,17.674999713898,54.02499961853,1.08262994816042,Normal
0.7,1073.25,-200,4.92213536043573,759.5,173.4,726.75,72.9,1128.25,1052.0,11.924999952316,59.574999809265,0.829416616449393,Mid
1.1,991.25,-200,6.05279331614027,814.25,197.3,790.25,132.5,1040.25,812.0,4.2750000953674,56.950000762939,0.477077106470075,High
1.6,1183.75,43,5.36960416968744,781.75,83.0,1176.25,82.0,1364.5,1042.75,8.7999999523163,63.924998283386,0.725615371264939,Mid
2.1,1235.25,-200,14.259161510663,1125.0,241.0,573.5,81.0,1704.25,1461.75,24.474999904633,54.549999237061,1.65138835866966,Mid
1.1,893.0,-200,3.3769414676322,675.0,180.2,955.25,126.7,852.75,559.75,13.599999904633,30.824999809265,0.477908154666267,High
1.3,1003.0,-200,8.92773812560085,936.5,125.0,849.75,81.0,1621.75,1005.0,21.300000190735,41.75,1.04492512895702,Mid
1.6,1026.75,-200,11.7527038490589,1041.0,128.0,1236.75,112.0,1344.5,915.0,32.300000667572,13.250000238419,0.630333063912999,High
1.5,1081.0,-200,9.2675354721953,949.75,186.0,876.25,114.0,1433.75,1138.0,26.150000095367,35.700000762939,1.19290531486731,High
-200.0,911.75,-200,5.61257531006347,793.5,-200.0,884.75,-200.0,942.5,730.5,11.974999904633,31.074999809265,0.434033024725995,Normal
0.6,926.25,-200,3.9463944042102,707.75,-200.0,874.25,-200.0,1380.5,803.25,17.150000095367,81.750001907349,1.58559004276503,Normal
2.2,1151.0,-200,12.0980892174799,1053.0,146.0,623.0,93.0,1835.0,1151.5,30.175000190735,43.22500038147,1.8229855106764,Mid
2.3,1123.75,-200,8.27060796502395,910.25,388.8,716.5,147.8,1112.25,1339.5,5.924999833107,66.449998855591,0.622582292215942,High
0.8,996.25,-200,2.66848446692883,630.75,100.4,845.0,80.8,1153.25,696.75,13.075000047684,68.625,1.02880969052601,Mid
0.3,677.5,-200,0.394682452302565,427.0,24.0,1771.25,20.0,853.0,285.75,9.4749999046326,52.22500038147,0.619774461277424,Normal
-200.0,847.25,-200,3.76410933298794,697.5,-200.0,1013.25,-200.0,1174.25,719.25,15.200000047684,55.475001335144,0.952075915147897,Normal
1.3,882.5,108,5.05612914337938,766.25,90.0,1152.0,81.0,1238.25,497.75,19.799999713898,23.125,0.528264410246085,Mid
1.7,1334.5,-200,14.7519538711949,1140.75,482.3,512.0,132.8,1535.5,1500.75,13.699999809265,66.950000762939,1.04463525693917,High
1.7,-200.0,222,-200.0,-200.0,99.0,-200.0,72.0,-200.0,-200.0,-200.0,-200.0,-200.0,Mid
2.2,1070.75,-200,10.6735386601622,1002.5,252.0,664.5,58.0,1541.5,1044.75,17.5,73.224998474121,1.4515197856284,Mid
-200.0,872.75,-200,1.75028295078679,565.0,102.3,1096.5,82.7,792.5,494.25,3.1499999761581,44.77499961853,0.347261226623468,Mid
-200.0,885.75,-200,5.00632295155561,763.75,-200.0,919.75,-200.0,946.25,739.75,10.799999713898,35.149998664856,0.454921743979424,Normal
3.4,1412.0,-200,17.6779326101686,1230.0,454.0,515.5,141.0,1672.25,1533.5,21.950000286102,54.150000572205,1.4095727208118,High
0.5,825.0,-200,3.24361814731007,667.0,47.0,1079.25,62.0,1475.0,658.5,22.824999809265,48.925000190735,1.34235466209526,Mid
1.1,968.25,75,3.28088382456762,669.25,67.0,1261.0,81.0,1245.5,538.25,12.325000047684,46.799999237061,0.668597029646624,Mid
-200.0,821.75,-200,1.80140166345282,569.0,14.0,1204.0,22.0,1395.75,428.5,25.575000286102,46.775000572205,1.51107028700699,Normal
2.8,1170.75,268,12.42575346935,1064.25,160.0,880.5,110.0,1639.0,1096.5,16.025000095367,42.449999809265,0.76739160894861,High
1.8,1168.5,-200,13.0025223536601,1083.75,116.0,655.25,91.0,1830.5,1273.25,28.474999904633,38.375000953674,1.46798260275377,Mid
4.3,1267.5,-200,27.1040109757861,1481.5,498.0,550.0,135.0,1848.5,1533.0,14.399999856949,55.699998855591,0.908708132130552,High
2.1,1120.75,156,9.4101700350435,955.25,130.0,991.75,99.0,1450.75,833.75,17.849999904633,29.224999904633,0.592046460031202,Mid
2.1,1222.3333333333,-200,15.4067010806427,1161.3333333333,173.0,661.0,122.0,1827.0,1593.0,30.166666666667,30.900000254313,1.30256715935978,High
2.6,1223.0,212,10.9842931377168,1013.75,172.0,780.75,108.0,1666.0,1218.5,17.624999523163,46.675001144409,0.932440490453513,High
-200.0,1087.25,-200,9.28046386005964,950.25,-200.0,684.25,-200.0,1519.0,1048.5,18.424999713898,74.47500038147,1.56339001188849,Normal
2.4,1242.0,-200,16.1580724572941,1184.5,733.0,624.75,232.0,1296.75,1510.75,4.9249999523163,55.750000953674,0.488153949392058,High
3.5,1316.25,-200,13.6513326283965,1105.25,669.5,511.0,199.2,1372.0,1827.5,11.724999904633,49.27499961853,0.677202484876331,High
2.1,970.5,-200,7.29909262576145,869.75,266.0,910.75,98.0,1287.25,798.0,19.625000476837,36.25,0.819264745105685,Mid
3.8,1406.75,426,18.3384120462627,1249.25,213.0,720.0,129.0,1931.75,1275.75,16.974999904633,43.075000762939,0.826398721223871,High
1.8,1224.5,-200,8.12342211987772,904.25,267.4,644.25,110.1,1194.25,1459.75,7.4500000476837,71.675001144409,0.743850248536662,High
0.9,1044.25,-200,3.84368432266309,702.0,164.8,745.5,109.3,1099.25,1101.25,15.299999952316,49.175000190735,0.849299104928962,High
1.8,1143.0,-200,7.77238684863001,889.75,224.0,744.25,71.0,1578.0,848.25,20.75,73.100002288818,1.7695035923385,Mid
